Id,Action
138,0.8776471614837646
139,0.37725889682769775
140,0.9888157844543457
141,0.9963420033454895
142,0.991289496421814
143,0.9990450739860535
144,0.9788267612457275
145,0.986687183380127
146,0.5144683122634888
147,0.7351170778274536
148,0.6010326743125916
149,0.9912400841712952
150,0.9933645725250244
151,0.9889429807662964
152,0.6939181089401245
153,0.964637041091919
154,0.8064491748809814
155,0.9558312296867371
156,0.6682770252227783
157,0.8758357167243958
158,0.9977546334266663
159,0.7822251319885254
160,0.9386342167854309
161,0.5244972705841064
162,0.9466873407363892
163,0.9465892910957336
164,0.8460733890533447
165,0.9572985172271729
166,0.9982514977455139
167,0.644109308719635
168,0.6965630650520325
169,0.9994719624519348
170,0.9933730363845825
171,0.962323784828186
172,0.9615626335144043
173,0.9464924335479736
174,0.9336649775505066
175,0.9770396947860718
176,0.9158983826637268
177,0.39860254526138306
178,0.992584228515625
179,0.9992057681083679
180,0.822624146938324
181,0.09222451597452164
182,0.9942401647567749
183,0.9671550989151001
184,0.6297338604927063
185,0.973553478717804
186,0.7809425592422485
187,0.9947279095649719
188,0.8704720139503479
189,0.08036516606807709
190,0.8798210620880127
191,0.9901750087738037
192,0.8424729704856873
193,0.9499465823173523
194,0.9935355186462402
195,0.8570753931999207
196,0.9903567433357239
197,0.9532173275947571
198,0.8126795887947083
199,0.9892663955688477
200,0.1683734953403473
201,0.9759545922279358
202,0.8987475037574768
203,0.9495247006416321
204,0.7644879221916199
205,0.9986245632171631
206,0.9953455328941345
207,0.9303046464920044
208,0.8211261034011841
209,0.14786753058433533
210,0.2059955596923828
211,0.9501680731773376
212,0.9880530834197998
213,0.9975850582122803
214,0.9385637640953064
215,0.995071291923523
216,0.8840814828872681
217,0.959380567073822
218,0.9957727789878845
219,0.9730449914932251
220,0.9010429382324219
221,0.1829935908317566
222,0.9983957409858704
223,0.9994469285011292
224,0.6246141195297241
225,0.9652534127235413
226,0.13006238639354706
227,0.7406098246574402
228,0.9892734885215759
229,0.9851880073547363
230,0.9937846660614014
231,0.9770490527153015
232,0.09182601422071457
233,0.941078782081604
234,0.10799791663885117
235,0.8701437711715698
236,0.9332926869392395
237,0.8953913450241089
238,0.9396581053733826
239,0.4465804398059845
240,0.9904113411903381
241,0.9684522151947021
242,0.2223576307296753
243,0.03714554011821747
244,0.9638083577156067
245,0.9934080839157104
246,0.9954044818878174
247,0.9593814611434937
248,0.9294927716255188
249,0.9953439831733704
250,0.9885249733924866
251,0.9556741714477539
252,0.6929305195808411
253,0.9764279723167419
254,0.9987164735794067
255,0.9997064471244812
256,0.9695318937301636
257,0.9360572099685669
258,0.8604630827903748
259,0.9181960821151733
260,0.9658002853393555
261,0.818199872970581
262,0.8394959568977356
263,0.9979181885719299
264,0.9926829934120178
265,0.9998001456260681
266,0.8791871666908264
267,0.9696044921875
268,0.9876558780670166
269,0.9844866394996643
270,0.977959930896759
271,0.912203311920166
272,0.9091354012489319
273,0.9830392599105835
274,0.09724247455596924
275,0.9773184657096863
276,0.27591925859451294
277,0.9594161510467529
278,0.9894081354141235
279,0.9112964868545532
280,0.9332143664360046
281,0.9990010857582092
282,0.9931679368019104
283,0.9647003412246704
284,0.8626319169998169
285,0.997880220413208
286,0.6904715299606323
287,0.9927654266357422
288,0.9929798245429993
289,0.9955286383628845
290,0.9952729344367981
291,0.313508003950119
292,0.4016166031360626
293,0.9515354633331299
294,0.6991176605224609
295,0.9830361008644104
296,0.11236189305782318
297,0.13034608960151672
298,0.6889996528625488
299,0.26031389832496643
300,0.9409515261650085
301,0.5533613562583923
302,0.9960333704948425
303,0.121503084897995
304,0.5510345101356506
305,0.959911584854126
306,0.9871014356613159
307,0.9919617772102356
308,0.9991371035575867
309,0.9433016777038574
310,0.9457476139068604
311,0.9899481534957886
312,0.8635470271110535
313,0.9926214218139648
314,0.9801090359687805
315,0.9990020394325256
316,0.9938463568687439
317,0.9545425772666931
318,0.9894742369651794
319,0.9621536731719971
320,0.9920992851257324
321,0.9008349180221558
322,0.08401637524366379
323,0.9941844344139099
324,0.9992566704750061
325,0.9987218976020813
326,0.6754587888717651
327,0.9987033605575562
328,0.9970722198486328
329,0.9489396810531616
330,0.892959713935852
331,0.9965283274650574
332,0.9297710061073303
333,0.978698194026947
334,0.9592294096946716
335,0.9766566157341003
336,0.7996603846549988
337,0.9969936609268188
338,0.9867165088653564
339,0.8321892023086548
340,0.9101849794387817
341,0.7556352019309998
342,0.9992082715034485
343,0.8144158720970154
344,0.9803133606910706
345,0.9941442608833313
346,0.8085102438926697
347,0.961226224899292
348,0.9888404011726379
349,0.9615382552146912
350,0.2646004259586334
351,0.982517659664154
352,0.9968528151512146
353,0.9841899275779724
354,0.10600238293409348
355,0.9853286147117615
356,0.9953688383102417
357,0.7764024138450623
358,0.994297206401825
359,0.9463528394699097
360,0.08285818248987198
361,0.8843764066696167
362,0.9898062348365784
363,0.9541183114051819
364,0.6115650534629822
365,0.9984989166259766
366,0.9928888082504272
367,0.9767547249794006
368,0.9935383200645447
369,0.8827675580978394
370,0.9909837245941162
371,0.9990465044975281
372,0.7417070269584656
373,0.5711963772773743
374,0.034099530428647995
375,0.9343923330307007
376,0.995140790939331
377,0.08578735589981079
378,0.9483367800712585
379,0.9957441687583923
380,0.299910306930542
381,0.4405215084552765
382,0.9954557418823242
383,0.9994262456893921
384,0.9327167272567749
385,0.8965341448783875
386,0.9872198104858398
387,0.31891706585884094
388,0.7990878224372864
389,0.9970746040344238
390,0.9993522763252258
391,0.8803344368934631
392,0.8914147615432739
393,0.9513604044914246
394,0.9014569520950317
395,0.7217008471488953
396,0.9464339017868042
397,0.9406441450119019
398,0.9982069730758667
399,0.9823739528656006
400,0.9951788187026978
401,0.9796866178512573
402,0.9504165053367615
403,0.9166352152824402
404,0.9735141396522522
405,0.9984883069992065
406,0.6546768546104431
407,0.851783037185669
408,0.955187201499939
409,0.9988811612129211
410,0.9977400302886963
411,0.9934974908828735
412,0.656606912612915
413,0.5969778895378113
414,0.9655764698982239
415,0.981919527053833
416,0.8154306411743164
417,0.9913559556007385
418,0.9516453146934509
419,0.9997114539146423
420,0.9706695675849915
421,0.9997846484184265
422,0.9873769879341125
423,0.7629590630531311
424,0.6734737753868103
425,0.9915878176689148
426,0.8766115307807922
427,0.996131181716919
428,0.9872428178787231
429,0.9345425367355347
430,0.9961285591125488
431,0.984224796295166
432,0.9606478810310364
433,0.9083166122436523
434,0.9130298495292664
435,0.9920734763145447
436,0.9998414516448975
437,0.8823124170303345
438,0.02976173348724842
439,0.9895703792572021
440,0.03801453486084938
441,0.9727274775505066
442,0.9984525442123413
443,0.9817824959754944
444,0.9892567992210388
445,0.7676355242729187
446,0.9941433072090149
447,0.9821425080299377
448,0.9913937449455261
449,0.9946393370628357
450,0.9427851438522339
451,0.7187880277633667
452,0.9858086109161377
453,0.9956262111663818
454,0.5002891421318054
455,0.8391842842102051
456,0.9966740608215332
457,0.9771820902824402
458,0.9735966324806213
459,0.9956146478652954
460,0.33841150999069214
461,0.2296258956193924
462,0.9955838322639465
463,0.9708475470542908
464,0.9507486820220947
465,0.9797459244728088
466,0.9979121088981628
467,0.058012813329696655
468,0.8643518090248108
469,0.9628141522407532
470,0.9767671227455139
471,0.9805159568786621
472,0.8312281370162964
473,0.997072696685791
474,0.9906629323959351
475,0.8244919776916504
476,0.9887108206748962
477,0.9909317493438721
478,0.9965003728866577
479,0.992647647857666
480,0.9976569414138794
481,0.9962906837463379
482,0.9761402606964111
483,0.9942480325698853
484,0.9776784181594849
485,0.9131791591644287
486,0.7816168069839478
487,0.9018936157226562
488,0.9105352163314819
489,0.9973543882369995
490,0.9812254309654236
491,0.9835151433944702
492,0.9991752505302429
493,0.17215178906917572
494,0.9990217685699463
495,0.9835003614425659
496,0.9896504878997803
497,0.9979968667030334
498,0.9922210574150085
499,0.9711627960205078
500,0.9266256093978882
501,0.9258013963699341
502,0.22992989420890808
503,0.8131754994392395
504,0.9768731594085693
505,0.9775952696800232
506,0.9636090397834778
507,0.9882646799087524
508,0.9690114259719849
509,0.9902583360671997
510,0.03397844731807709
511,0.7294447422027588
512,0.9870141744613647
513,0.8859272003173828
514,0.1893584132194519
515,0.9568994045257568
516,0.9953485131263733
517,0.9997805953025818
518,0.8729992508888245
519,0.9700219035148621
520,0.3788130283355713
521,0.9816868305206299
522,0.7714858651161194
523,0.9992724061012268
524,0.1818309724330902
525,0.7610339522361755
526,0.18968798220157623
527,0.9112644791603088
528,0.9371410012245178
529,0.9880019426345825
530,0.989633321762085
531,0.7003933191299438
532,0.9704126715660095
533,0.9861100912094116
534,0.9932824373245239
535,0.9411401748657227
536,0.9840713739395142
537,0.9911065697669983
538,0.9307060241699219
539,0.9421589970588684
540,0.9622389674186707
541,0.9950340986251831
542,0.9355118870735168
543,0.13361598551273346
544,0.7033501267433167
545,0.7490768432617188
546,0.9711536765098572
547,0.08995168656110764
548,0.4859863817691803
549,0.9189642667770386
550,0.9033346176147461
551,0.9884727597236633
552,0.4605426788330078
553,0.8928031921386719
554,0.9288190603256226
555,0.9811821579933167
556,0.8423522710800171
557,0.9951109290122986
558,0.7023159861564636
559,0.8196432590484619
560,0.9965947270393372
561,0.9951773881912231
562,0.9719426035881042
563,0.8907789587974548
564,0.968440592288971
565,0.9917928576469421
566,0.7968378067016602
567,0.9739202857017517
568,0.9485002160072327
569,0.9986360669136047
570,0.9980131387710571
571,0.3145512640476227
572,0.9985985159873962
573,0.5668419003486633
574,0.7709425091743469
575,0.9945489764213562
576,0.9986646175384521
577,0.9674794673919678
578,0.9461754560470581
579,0.5851616859436035
580,0.7616538405418396
581,0.9967617988586426
582,0.9339389801025391
583,0.9928238391876221
584,0.781503438949585
585,0.9996304512023926
586,0.899864912033081
587,0.9803354740142822
588,0.9579851031303406
589,0.9954891800880432
590,0.6055508255958557
591,0.8281239867210388
592,0.9829738140106201
593,0.6003775000572205
594,0.9947019219398499
595,0.971209704875946
596,0.9883341789245605
597,0.9841753840446472
598,0.8884777426719666
599,0.6137058734893799
600,0.9603803157806396
601,0.9956289529800415
602,0.9476916193962097
603,0.9940855503082275
604,0.9331809282302856
605,0.9968699812889099
606,0.9977713823318481
607,0.9979435801506042
608,0.803137481212616
609,0.9288280010223389
610,0.5855276584625244
611,0.970011293888092
612,0.9911623001098633
613,0.7797339558601379
614,0.1243949756026268
615,0.9939104318618774
616,0.1530076563358307
617,0.8838095664978027
618,0.978660523891449
619,0.9570805430412292
620,0.9818654656410217
621,0.9930532574653625
622,0.8561068773269653
623,0.6555637121200562
624,0.6148142218589783
625,0.9070917963981628
626,0.9894968271255493
627,0.9777652621269226
628,0.7534553408622742
629,0.9959089756011963
630,0.9923467636108398
631,0.9728902578353882
632,0.5410447120666504
633,0.9981558918952942
634,0.9922469854354858
635,0.9043431878089905
636,0.9372729659080505
637,0.9994662404060364
638,0.9750199913978577
639,0.9047467112541199
640,0.9453576803207397
641,0.9731849431991577
642,0.886229395866394
643,0.9949880838394165
644,0.9712147116661072
645,0.999599277973175
646,0.5081201195716858
647,0.9184763431549072
648,0.8299856781959534
649,0.9778615832328796
650,0.894734263420105
651,0.9874244332313538
652,0.9938110709190369
653,0.26148203015327454
654,0.969395101070404
655,0.3595501184463501
656,0.9848195314407349
657,0.9618358612060547
658,0.996702253818512
659,0.9943665862083435
660,0.957535445690155
661,0.9947279095649719
662,0.9454477429389954
663,0.9305895566940308
664,0.8713376522064209
665,0.7589324116706848
666,0.427798867225647
667,0.7343584895133972
668,0.9284263849258423
669,0.5958113670349121
670,0.48586493730545044
671,0.5298997163772583
672,0.8246846199035645
673,0.061601828783750534
674,0.963237464427948
675,0.8671715259552002
676,0.9972612857818604
677,0.6681126952171326
678,0.9844078421592712
679,0.9908507466316223
680,0.9900591969490051
681,0.18554846942424774
682,0.5404466986656189
683,0.9991117119789124
684,0.9808583855628967
685,0.883027195930481
686,0.9972198009490967
687,0.9621214270591736
688,0.9925280809402466
689,0.9664887189865112
690,0.990797758102417
691,0.9958023428916931
692,0.998315691947937
693,0.28668439388275146
694,0.9831929206848145
695,0.990843653678894
696,0.4603285789489746
697,0.9958414435386658
698,0.9904663562774658
699,0.9975770115852356
700,0.9747495651245117
701,0.9976951479911804
702,0.9751272201538086
703,0.972944974899292
704,0.9510977268218994
705,0.6597825288772583
706,0.9485750794410706
707,0.6662141680717468
708,0.9965687990188599
709,0.8123190999031067
710,0.9426918029785156
711,0.7756510376930237
712,0.9635850191116333
713,0.9984647035598755
714,0.9881055355072021
715,0.997621476650238
716,0.8174270391464233
717,0.9796225428581238
718,0.9825218915939331
719,0.8004082441329956
720,0.9486624002456665
721,0.9510477185249329
722,0.9854706525802612
723,0.8242136240005493
724,0.9670603275299072
725,0.9964015483856201
726,0.8915078043937683
727,0.8993598222732544
728,0.9910156726837158
729,0.6950407028198242
730,0.9880593419075012
731,0.7851049900054932
732,0.9979634284973145
733,0.981268584728241
734,0.998396098613739
735,0.8998046517372131
736,0.09902577102184296
737,0.9330600500106812
738,0.9959879517555237
739,0.9723049998283386
740,0.9564099907875061
741,0.987642765045166
742,0.8033013939857483
743,0.9984096884727478
744,0.9972879886627197
745,0.9443297982215881
746,0.9521134495735168
747,0.9972201585769653
748,0.9664887189865112
749,0.9568080902099609
750,0.9993535876274109
751,0.7966588139533997
752,0.9431700110435486
753,0.9636124968528748
754,0.9858694076538086
755,0.9730778336524963
756,0.4606975317001343
757,0.9978479146957397
758,0.9952298402786255
759,0.9475821852684021
760,0.9321754574775696
761,0.9144408106803894
762,0.8054249286651611
763,0.35602816939353943
764,0.9055331945419312
765,0.9258496761322021
766,0.9275571703910828
767,0.7425734996795654
768,0.9901519417762756
769,0.9751592874526978
770,0.8744238615036011
771,0.9989069700241089
772,0.8367688655853271
773,0.9946438074111938
774,0.7600529789924622
775,0.9984883069992065
776,0.44321107864379883
777,0.9697203040122986
778,0.9530778527259827
779,0.9907185435295105
780,0.717930018901825
781,0.6556297540664673
782,0.9994990825653076
783,0.9731844663619995
784,0.9595667123794556
785,0.419070839881897
786,0.8652374148368835
787,0.9843259453773499
788,0.8634012341499329
789,0.986562967300415
790,0.42635947465896606
791,0.8771401643753052
792,0.9969088435173035
793,0.7861764430999756
794,0.911244809627533
795,0.972724974155426
796,0.4167238473892212
797,0.9936768412590027
798,0.9882091283798218
799,0.66103196144104
800,0.9950201511383057
801,0.9980455636978149
802,0.9920318126678467
803,0.5496376752853394
804,0.990330696105957
805,0.9754437804222107
806,0.9706512689590454
807,0.5184547901153564
808,0.5839777588844299
809,0.9912643432617188
810,0.9920468330383301
811,0.9250025749206543
812,0.18989792466163635
813,0.9407767653465271
814,0.4748646914958954
815,0.17259646952152252
816,0.9988960027694702
817,0.9981902241706848
818,0.9494706988334656
819,0.8637710809707642
820,0.9026490449905396
821,0.6341201066970825
822,0.9993305206298828
823,0.997356653213501
824,0.9634774327278137
825,0.9776178002357483
826,0.7002002000808716
827,0.9978138208389282
828,0.8767692446708679
829,0.9617539048194885
830,0.9603059887886047
831,0.26678645610809326
832,0.9995635151863098
833,0.9998722076416016
834,0.9933024644851685
835,0.9883878827095032
836,0.9455224275588989
837,0.9522385001182556
838,0.9980090260505676
839,0.5675922632217407
840,0.9427640438079834
841,0.9729105830192566
842,0.998439371585846
843,0.983353853225708
844,0.9995315074920654
845,0.9452897310256958
846,0.983203649520874
847,0.970358669757843
848,0.9925726652145386
849,0.8639475703239441
850,0.25648370385169983
851,0.9987950325012207
852,0.9715895652770996
853,0.9870126843452454
854,0.052068598568439484
855,0.9872782230377197
856,0.964678943157196
857,0.8277918696403503
858,0.9929353594779968
859,0.9990956783294678
860,0.9825014472007751
861,0.9546890258789062
862,0.9725728631019592
863,0.953839123249054
864,0.9293117523193359
865,0.191191166639328
866,0.8916285634040833
867,0.9860662817955017
868,0.9932501316070557
869,0.9913817048072815
870,0.9422225952148438
871,0.980640172958374
872,0.7060714960098267
873,0.9926044940948486
874,0.682252049446106
875,0.9986238479614258
876,0.9927822351455688
877,0.9706106185913086
878,0.9866385459899902
879,0.9987579584121704
880,0.7031731605529785
881,0.8627471923828125
882,0.9932679533958435
883,0.9814581274986267
884,0.3648970425128937
885,0.703899621963501
886,0.9572821259498596
887,0.6264501810073853
888,0.9544804692268372
889,0.7026695013046265
890,0.9999127388000488
891,0.9987603425979614
892,0.6876146197319031
893,0.9431440234184265
894,0.9845320582389832
895,0.9825121164321899
896,0.826369047164917
897,0.32636138796806335
898,0.9791880249977112
899,0.7869179248809814
900,0.9956874251365662
901,0.9889245629310608
902,0.9835606813430786
903,0.9635472893714905
904,0.9946601986885071
905,0.9941296577453613
906,0.9620314240455627
907,0.9999315738677979
908,0.9995405673980713
909,0.439023494720459
910,0.9484182596206665
911,0.6466310024261475
912,0.981187641620636
913,0.9969741106033325
914,0.985247015953064
915,0.9816774129867554
916,0.9856762886047363
917,0.8706567287445068
918,0.9968206882476807
919,0.9947968125343323
920,0.9588812589645386
921,0.9906722903251648
922,0.9858493804931641
923,0.5835335850715637
924,0.7444296479225159
925,0.20710742473602295
926,0.9915251135826111
927,0.9954036474227905
928,0.9949029684066772
929,0.9692612290382385
930,0.9990125894546509
931,0.993755578994751
932,0.9535519480705261
933,0.797855019569397
934,0.7320284247398376
935,0.9775983095169067
936,0.9699351191520691
937,0.8835206627845764
938,0.9846163988113403
939,0.9469681978225708
940,0.9743974208831787
941,0.9836975932121277
942,0.9657007455825806
943,0.4239235520362854
944,0.9929696917533875
945,0.9442024230957031
946,0.9366402626037598
947,0.992132842540741
948,0.9717179536819458
949,0.9850773215293884
950,0.9989363551139832
951,0.9835251569747925
952,0.12124329060316086
953,0.8727688193321228
954,0.917617917060852
955,0.9712895154953003
956,0.07332583516836166
957,0.996910035610199
958,0.8215273022651672
959,0.03814607858657837
960,0.8709263801574707
961,0.990282416343689
962,0.9889059066772461
963,0.9266546368598938
964,0.591101348400116
965,0.9361900091171265
966,0.6706246733665466
967,0.9034553170204163
968,0.8042095303535461
969,0.8955621719360352
970,0.9054079055786133
971,0.9792353510856628
972,0.9996415376663208
973,0.960609495639801
974,0.9812849760055542
975,0.9486921429634094
976,0.7779192924499512
977,0.9877700805664062
978,0.8140588402748108
979,0.5671694874763489
980,0.17157332599163055
981,0.9846506118774414
982,0.977491021156311
983,0.9995812773704529
984,0.17016872763633728
985,0.9180600047111511
986,0.6919537782669067
987,0.999568521976471
988,0.9787164330482483
989,0.9981803894042969
990,0.4515409767627716
991,0.08494754880666733
992,0.8106076121330261
993,0.9993588328361511
994,0.989788830280304
995,0.9571160078048706
996,0.9728198647499084
997,0.04312623292207718
998,0.8909863233566284
999,0.8674851059913635
1000,0.9394557476043701
1001,0.8410574793815613
1002,0.826731264591217
1003,0.9375911951065063
1004,0.998842179775238
1005,0.9831310510635376
1006,0.8379700183868408
1007,0.9968373775482178
1008,0.9979686141014099
1009,0.9957411289215088
1010,0.9789365530014038
1011,0.9944970011711121
1012,0.9858188033103943
1013,0.9983811378479004
1014,0.9477443099021912
1015,0.9948152899742126
1016,0.9971200227737427
1017,0.04826295003294945
1018,0.9934666752815247
1019,0.9613843560218811
1020,0.9932170510292053
1021,0.9957824945449829
1022,0.8378266096115112
1023,0.9308061003684998
1024,0.9958782196044922
1025,0.8902824521064758
1026,0.5835340023040771
1027,0.9870997667312622
1028,0.9869261980056763
1029,0.9990035891532898
1030,0.8816400170326233
1031,0.8585088849067688
1032,0.9996846914291382
1033,0.9849252104759216
1034,0.926303505897522
1035,0.9955325126647949
1036,0.9982013702392578
1037,0.9673561453819275
1038,0.9745385050773621
1039,0.9276442527770996
1040,0.9804800748825073
1041,0.939467191696167
1042,0.9461252689361572
1043,0.02573731727898121
1044,0.807390034198761
1045,0.781133770942688
1046,0.9700864553451538
1047,0.9029029011726379
1048,0.9288125038146973
1049,0.06096464395523071
1050,0.9825977683067322
1051,0.9985955357551575
1052,0.9867876768112183
1053,0.9988136291503906
1054,0.8130789399147034
1055,0.9734434485435486
1056,0.9301334023475647
1057,0.6531175374984741
1058,0.9994219541549683
1059,0.9804589748382568
1060,0.8709850907325745
1061,0.9790151119232178
1062,0.9053837060928345
1063,0.9900235533714294
1064,0.9427422285079956
1065,0.9980620741844177
1066,0.9974568486213684
1067,0.9704867601394653
1068,0.9031956195831299
1069,0.9075549840927124
1070,0.9870185852050781
1071,0.11537688225507736
1072,0.9131171107292175
1073,0.34570708870887756
1074,0.9815277457237244
1075,0.9971523284912109
1076,0.9819168448448181
1077,0.7947226166725159
1078,0.9840781688690186
1079,0.989385724067688
1080,0.9612396955490112
1081,0.9990559220314026
1082,0.9660146832466125
1083,0.9683822393417358
1084,0.9780243635177612
1085,0.8779708743095398
1086,0.9994841814041138
1087,0.8230952620506287
1088,0.8804149627685547
1089,0.9798420667648315
1090,0.9955030083656311
1091,0.9332375526428223
1092,0.9930970072746277
1093,0.988771378993988
1094,0.9624735116958618
1095,0.9995515942573547
1096,0.9797545075416565
1097,0.9972273707389832
1098,0.9976219534873962
1099,0.9786103963851929
1100,0.9587612748146057
1101,0.8702096939086914
1102,0.8031567335128784
1103,0.9201542139053345
1104,0.44467270374298096
1105,0.9908855557441711
1106,0.9966519474983215
1107,0.9171414971351624
1108,0.9751437902450562
1109,0.995466947555542
1110,0.9224847555160522
1111,0.9974772334098816
1112,0.9155552387237549
1113,0.9989132881164551
1114,0.3319469690322876
1115,0.7618594169616699
1116,0.9808750152587891
1117,0.7820476293563843
1118,0.9543952345848083
1119,0.8704559206962585
1120,0.8109983801841736
1121,0.9537003636360168
1122,0.26785486936569214
1123,0.8801233768463135
1124,0.8624537587165833
1125,0.9976043105125427
1126,0.9491491913795471
1127,0.9891047477722168
1128,0.9882877469062805
1129,0.998153030872345
1130,0.9633187055587769
1131,0.9747259020805359
1132,0.9150850176811218
1133,0.9974111914634705
1134,0.9766187071800232
1135,0.7124428153038025
1136,0.8846089839935303
1137,0.8189064860343933
1138,0.9994078874588013
1139,0.980012059211731
1140,0.5206725597381592
1141,0.6194104552268982
1142,0.9681504964828491
1143,0.7929480075836182
1144,0.8666051626205444
1145,0.9978544116020203
1146,0.9964540004730225
1147,0.9919888377189636
1148,0.8268358111381531
1149,0.9802465438842773
1150,0.9534809589385986
1151,0.9985082745552063
1152,0.9927288293838501
1153,0.9668452739715576
1154,0.3233272433280945
1155,0.9992635846138
1156,0.9879463315010071
1157,0.9635886549949646
1158,0.7280892133712769
1159,0.9996802806854248
1160,0.48165374994277954
1161,0.9974287152290344
1162,0.9721287488937378
1163,0.9897228479385376
1164,0.9406377077102661
1165,0.9985508322715759
1166,0.7958755493164062
1167,0.9848607778549194
1168,0.9652522802352905
1169,0.9865396618843079
1170,0.9715415239334106
1171,0.9869590401649475
1172,0.9902120232582092
1173,0.8549209833145142
1174,0.8152989745140076
1175,0.9914094805717468
1176,0.989821195602417
1177,0.9790453314781189
1178,0.969968855381012
1179,0.9963877201080322
1180,0.12277866899967194
1181,0.35749319195747375
1182,0.9146056175231934
1183,0.9785500764846802
1184,0.9906278848648071
1185,0.9981462955474854
1186,0.9321516752243042
1187,0.9522609114646912
1188,0.08587121963500977
1189,0.9992344379425049
1190,0.9728330373764038
1191,0.9864184260368347
1192,0.9504701495170593
1193,0.9955748319625854
1194,0.9483996033668518
1195,0.934007465839386
1196,0.9453257322311401
1197,0.954014778137207
1198,0.9950660467147827
1199,0.9983087778091431
1200,0.985181450843811
1201,0.9933565258979797
1202,0.9828377962112427
1203,0.9952707886695862
1204,0.9974240064620972
1205,0.9773321747779846
1206,0.9453515410423279
1207,0.19556638598442078
1208,0.997603714466095
1209,0.7523053884506226
1210,0.8529378771781921
1211,0.9965879917144775
1212,0.9799191951751709
1213,0.795242965221405
1214,0.9086179733276367
1215,0.9990437626838684
1216,0.8660814166069031
1217,0.7423515915870667
1218,0.7864084839820862
1219,0.627892792224884
1220,0.584771990776062
1221,0.98895263671875
1222,0.9795658588409424
1223,0.9904578924179077
1224,0.3461281955242157
1225,0.999148964881897
1226,0.9834000468254089
1227,0.9385632276535034
1228,0.9846847057342529
1229,0.9237210154533386
1230,0.9914094805717468
1231,0.9432788491249084
1232,0.9807425737380981
1233,0.9996916055679321
1234,0.9590598940849304
1235,0.9769689440727234
1236,0.979349672794342
1237,0.9664220213890076
1238,0.8660787343978882
1239,0.9995152950286865
1240,0.6090661287307739
1241,0.7602810263633728
1242,0.935171365737915
1243,0.9719539284706116
1244,0.9982395172119141
1245,0.9897860288619995
1246,0.7143076658248901
1247,0.6278887987136841
1248,0.9911602139472961
1249,0.9524953961372375
1250,0.9951035976409912
1251,0.7571709752082825
1252,0.36411094665527344
1253,0.9985816478729248
1254,0.9418204426765442
1255,0.9999918937683105
1256,0.9949657320976257
1257,0.9665292501449585
1258,0.970288872718811
1259,0.9428983330726624
1260,0.9715747833251953
